ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,clouds_all,clouds_all_lower,clouds_all_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,humidity,humidity_lower,humidity_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_weekend,is_weekend_lower,is_weekend_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,rain_1h,rain_1h_lower,rain_1h_upper,rain_3h,rain_3h_lower,rain_3h_upper,snow_3h,snow_3h_lower,snow_3h_upper,temp,temp_lower,temp_upper,temp_max,temp_max_lower,temp_max_upper,temp_min,temp_min_lower,temp_min_upper,weekly,weekly_lower,weekly_upper,wind_speed,wind_speed_lower,wind_speed_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-13,25679.69960471361,23511.29560635974,31671.75795792913,25628.36535772109,25732.218696598098,2032.63291855947,2032.63291855947,2032.63291855947,-35.08714539600902,-35.08714539600902,-35.08714539600902,3762.0786980000003,3762.0786980000003,3762.0786980000003,448.61173455462796,448.61173455462796,448.61173455462796,204.12735216721214,204.12735216721214,204.12735216721214,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,95.22494133597469,95.22494133597469,95.22494133597469,-13769.608321148064,-13769.608321148064,-13769.608321148064,-54.159341367218,-54.159341367218,-54.159341367218,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,299.0266154958169,299.0266154958169,299.0266154958169,95.51534610741518,95.51534610741518,95.51534610741518,-516.6283618771669,-516.6283618771669,-516.6283618771669,-207.03746448487195,-207.03746448487195,-207.03746448487195,-70.81917860227688,-70.81917860227688,-70.81917860227688,11703.3633303018,11703.3633303018,11703.3633303018,0.0,0.0,0.0,27712.33252327308
2018-08-14,25681.033985256076,24878.882556829794,33150.11778595335,25629.391816723153,25734.11354206743,3312.475039909721,3312.475039909721,3312.475039909721,156.4612809771555,156.4612809771555,156.4612809771555,3762.0786980000003,3762.0786980000003,3762.0786980000003,673.4084141520184,673.4084141520184,673.4084141520184,149.302523050489,149.302523050489,149.302523050489,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,387.29942416646304,387.29942416646304,387.29942416646304,-13252.065071957912,-13252.065071957912,-13252.065071957912,-56.216952872217774,-56.216952872217774,-56.216952872217774,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,271.93592306917793,271.93592306917793,271.93592306917793,74.70244735988737,74.70244735988737,74.70244735988737,-472.38402774174546,-472.38402774174546,-472.38402774174546,379.4762927241373,379.4762927241373,379.4762927241373,22.97077228241726,22.97077228241726,22.97077228241726,11362.27728282501,11362.27728282501,11362.27728282501,0.0,0.0,0.0,28993.509025165797
2018-08-15,25682.368365798546,23371.812921436147,32059.788571294102,25630.418275725213,25735.898359851486,2008.2671552193829,2008.2671552193829,2008.2671552193829,-9.547355212920458,-9.547355212920458,-9.547355212920458,3762.0786980000003,3762.0786980000003,3762.0786980000003,-1702.7725384746063,-1702.7725384746063,-1702.7725384746063,169.36728009836196,169.36728009836196,169.36728009836196,-2201.8890445739135,-2201.8890445739135,-2201.8890445739135,487.92139609047746,487.92139609047746,487.92139609047746,968.4684845058823,968.4684845058823,968.4684845058823,-12726.306333452514,-12726.306333452514,-12726.306333452514,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,273.8482072404702,273.8482072404702,273.8482072404702,95.51534610741518,95.51534610741518,95.51534610741518,-428.1396936063241,-428.1396936063241,-428.1396936063241,635.8562232543154,635.8562232543154,635.8562232543154,-7.896806489760589,-7.896806489760589,-7.896806489760589,11070.942621386308,11070.942621386308,11070.942621386308,0.0,0.0,0.0,27690.635521017928
2018-08-16,25683.702746341012,25809.837471514937,34344.619737577035,25631.44473472728,25737.843870163288,4469.391712488626,4469.391712488626,4469.391712488626,93.01086474104476,93.01086474104476,93.01086474104476,3762.0786980000003,3762.0786980000003,3762.0786980000003,569.452064371805,569.452064371805,569.452064371805,44.45710242005432,44.45710242005432,44.45710242005432,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,1280.4939844106545,1280.4939844106545,1280.4939844106545,-12209.749903554257,-12209.749903554257,-12209.749903554257,-35.64083782221996,-35.64083782221996,-35.64083782221996,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,270.0236388978858,270.0236388978858,270.0236388978858,33.07664986483178,33.07664986483178,33.07664986483178,-383.89535947090275,-383.89535947090275,-383.89535947090275,230.05073874913433,230.05073874913433,230.05073874913433,21.783557714256546,21.783557714256546,21.783557714256546,10837.066130511286,10837.066130511286,10837.066130511286,0.0,0.0,0.0,30153.094458829637
2018-08-17,25685.037126883482,26076.252820407273,34296.9108699456,25632.471193729347,25739.732979188724,4646.647009352068,4646.647009352068,4646.647009352068,76.25037743339287,76.25037743339287,76.25037743339287,3762.0786980000003,3762.0786980000003,3762.0786980000003,709.1102391602939,709.1102391602939,709.1102391602939,40.7832736648101,40.7832736648101,40.7832736648101,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,1047.334516026766,1047.334516026766,1047.334516026766,-11719.05529660569,-11719.05529660569,-11719.05529660569,9.626615287775238,9.626615287775238,9.626615287775238,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,232.73409755768864,232.73409755768864,232.73409755768864,95.51534610741518,95.51534610741518,95.51534610741518,-295.4066912000599,-295.4066912000599,-295.4066912000599,181.27933787712576,181.27933787712576,181.27933787712576,22.97077228241726,22.97077228241726,22.97077228241726,10665.899514893574,10665.899514893574,10665.899514893574,0.0,0.0,0.0,30331.68413623555
2018-08-18,25686.37150742595,24343.46162426781,32549.90420265227,25633.493036623837,25741.565686927792,2727.04806926618,2727.04806926618,2727.04806926618,-4.758644553591301,-4.758644553591301,-4.758644553591301,3762.0786980000003,3762.0786980000003,3762.0786980000003,-793.0385717633277,-793.0385717633277,-793.0385717633277,187.1712194507,187.1712194507,187.1712194507,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,491.18563598861425,491.18563598861425,491.18563598861425,-11269.602174169559,-11269.602174169559,-11269.602174169559,-58.27456437721756,-58.27456437721756,-58.27456437721756,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,231.14052741494524,231.14052741494524,231.14052741494524,157.95404234999856,157.95404234999856,157.95404234999856,-162.67368879379583,-162.67368879379583,-162.67368879379583,-23.743351054056582,-23.743351054056582,-23.743351054056582,36.03013253218479,36.03013253218479,36.03013253218479,10560.167832264511,10560.167832264511,10560.167832264511,0.0,0.0,0.0,28413.41957669213
2018-08-19,25687.70588796842,23200.14700982322,31402.791727282653,25634.155248786912,25743.398394666856,1390.4011803049661,1390.4011803049661,1390.4011803049661,-282.50386279468,-282.50386279468,-282.50386279468,3762.0786980000003,3762.0786980000003,3762.0786980000003,-896.877211848455,-896.877211848455,-896.877211848455,288.3428113258902,288.3428113258902,288.3428113258902,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,76.00554751608868,76.00554751608868,76.00554751608868,-10874.97855099561,-10874.97855099561,-10874.97855099561,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,277.6727755830544,277.6727755830544,277.6727755830544,137.14114360247075,137.14114360247075,137.14114360247075,-118.42935465837448,-118.42935465837448,-118.42935465837448,-1195.8817770650037,-1195.8817770650037,-1195.8817770650037,49.0894927819523,49.0894927819523,49.0894927819523,10520.054474697949,10520.054474697949,10520.054474697949,0.0,0.0,0.0,27078.107068273384
2018-08-20,25689.040268510886,25992.802551359593,34196.98934885819,25634.784786819913,25745.23110240592,4325.498540422385,4325.498540422385,4325.498540422385,-368.1020658301879,-368.1020658301879,-368.1020658301879,3762.0786980000003,3762.0786980000003,3762.0786980000003,722.9960442594528,722.9960442594528,722.9960442594528,422.5788619982796,422.5788619982796,422.5788619982796,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,50.71717970197322,50.71717970197322,50.71717970197322,-10546.49766452701,-10546.49766452701,-10546.49766452701,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,300.93889966710907,300.93889966710907,300.93889966710907,116.32824485494297,116.32824485494297,116.32824485494297,-251.16235706463854,-251.16235706463854,-251.16235706463854,-207.0374644841587,-207.0374644841587,-207.0374644841587,44.34063450930956,44.34063450930956,44.34063450930956,10543.241747472133,10543.241747472133,10543.241747472133,0.0,0.0,0.0,30014.53880893327
2018-08-21,25690.374649053356,27176.931714206512,35313.487267072036,25635.42395764106,25747.062901555513,5576.549700776004,5576.549700776004,5576.549700776004,-299.86293893474806,-299.86293893474806,-299.86293893474806,3762.0786980000003,3762.0786980000003,3762.0786980000003,867.8291875978474,867.8291875978474,867.8291875978474,436.4263703834314,436.4263703834314,436.4263703834314,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,234.9228614198425,234.9228614198425,234.9228614198425,-10292.7623058442,-10292.7623058442,-10292.7623058442,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,310.5003205235699,310.5003205235699,310.5003205235699,137.14114360247075,137.14114360247075,137.14114360247075,-206.91802292921722,-206.91802292921722,-206.91802292921722,379.4762927248169,379.4762927248169,379.4762927248169,32.4684888277027,32.4684888277027,32.4684888277027,10625.004966877694,10625.004966877694,10625.004966877694,0.0,0.0,0.0,31266.924349829358
2018-08-22,25691.709029595822,27555.40961024387,35310.03802818842,25636.06384918352,25748.8917513138,5879.249208101771,5879.249208101771,5879.249208101771,-318.0201335180375,-318.0201335180375,-318.0201335180375,3762.0786980000003,3762.0786980000003,3762.0786980000003,608.7898562317438,608.7898562317438,608.7898562317438,405.0575248578835,405.0575248578835,405.0575248578835,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,233.46203499601899,233.46203499601899,233.46203499601899,-10119.294553113452,-10119.294553113452,-10119.294553113452,-31.525614812220397,-31.525614812220397,-31.525614812220397,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,322.2927395798716,322.2927395798716,322.2927395798716,137.14114360247075,137.14114360247075,137.14114360247075,-472.38402774174546,-472.38402774174546,-472.38402774174546,635.8562232561183,635.8562232561183,635.8562232561183,39.59177623666682,39.59177623666682,39.59177623666682,10758.356948731336,10758.356948731336,10758.356948731336,0.0,0.0,0.0,31570.958237697592
2018-08-23,25693.043410138293,27333.10671662746,35275.85719800979,25636.70374072599,25750.720601072087,5513.658974430138,5513.658974430138,5513.658974430138,-104.32392034547587,-104.32392034547587,-104.32392034547587,3762.0786980000003,3762.0786980000003,3762.0786980000003,770.3180257139547,770.3180257139547,770.3180257139547,356.4499444038813,356.4499444038813,356.4499444038813,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-154.78005753643302,-154.78005753643302,-154.78005753643302,-10028.247238589554,-10028.247238589554,-10028.247238589554,-56.216952872217774,-56.216952872217774,-56.216952872217774,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,310.1816064950212,310.1816064950212,310.1816064950212,137.14114360247075,137.14114360247075,137.14114360247075,-472.38402774174546,-472.38402774174546,-472.38402774174546,230.05073875134897,230.05073875134897,230.05073875134897,72.833784145166,72.833784145166,72.833784145166,10934.238808090813,10934.238808090813,10934.238808090813,0.0,0.0,0.0,31206.70238456843
2018-08-24,25694.37779068076,26650.603227385578,34868.37660939281,25637.34363226846,25752.54945083038,4992.672682030054,4992.672682030054,4992.672682030054,-116.89428582621474,-116.89428582621474,-116.89428582621474,3762.0786980000003,3762.0786980000003,3762.0786980000003,668.6853794731257,668.6853794731257,668.6853794731257,306.1467506782283,306.1467506782283,306.1467506782283,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-742.9117259298064,-742.9117259298064,-742.9117259298064,-10018.211162337107,-10018.211162337107,-10018.211162337107,-52.101729862218214,-52.101729862218214,-52.101729862218214,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,290.4213367250022,290.4213367250022,290.4213367250022,157.95404234999856,157.95404234999856,157.95404234999856,-472.38402774174546,-472.38402774174546,-472.38402774174546,181.27933787372686,181.27933787372686,181.27933787372686,28.906845123220666,28.906845123220666,28.906845123220666,11141.752154950118,11141.752154950118,11141.752154950118,0.0,0.0,0.0,30687.050472710813
2018-08-25,25695.712171223226,24531.897841424347,33024.63531846319,25637.98352381093,25754.378300588665,2879.6311866990372,2879.6311866990372,2879.6311866990372,-42.86880021741884,-42.86880021741884,-42.86880021741884,3762.0786980000003,3762.0786980000003,3762.0786980000003,-987.822609801996,-987.822609801996,-987.822609801996,215.14883843294518,215.14883843294518,215.14883843294518,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-1155.179499251179,-1155.179499251179,-1155.179499251179,-10084.129115630101,-10084.129115630101,-10084.129115630101,-56.216952872217774,-56.216952872217774,-56.216952872217774,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,254.40665149899996,254.40665149899996,254.40665149899996,116.32824485494297,116.32824485494297,116.32824485494297,-295.4066912000599,-295.4066912000599,-295.4066912000599,-23.743351054481522,-23.743351054481522,-23.743351054481522,0.41369548736418976,0.41369548736418976,0.41369548736418976,11368.427064436797,11368.427064436797,11368.427064436797,0.0,0.0,0.0,28575.343357922262
2018-08-26,25697.0465517657,23541.533775899727,31742.37513806599,25638.6234153534,25756.207150346956,2106.594011165353,2106.594011165353,2106.594011165353,-74.59400833547423,-74.59400833547423,-74.59400833547423,3762.0786980000003,3762.0786980000003,3762.0786980000003,-641.4649061944189,-641.4649061944189,-641.4649061944189,335.2547785082409,335.2547785082409,335.2547785082409,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-1201.3333395754253,-1201.3333395754253,-1201.3333395754253,-10217.324297618343,-10217.324297618343,-10217.324297618343,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,259.82478998432765,259.82478998432765,259.82478998432765,157.95404234999856,157.95404234999856,157.95404234999856,-118.42935465837448,-118.42935465837448,-118.42935465837448,-1195.8817770652568,-1195.8817770652568,-1195.8817770652568,46.715063645630934,46.715063645630934,46.715063645630934,11600.519633618798,11600.519633618798,11600.519633618798,0.0,0.0,0.0,27803.640562931054
2018-08-27,25698.380932308166,26412.25167100115,34732.611980711794,25639.263306895864,25758.076900614138,4821.477883897138,4821.477883897138,4821.477883897138,-105.12203878869735,-105.12203878869735,-105.12203878869735,3762.0786980000003,3762.0786980000003,3762.0786980000003,890.8524598620862,890.8524598620862,890.8524598620862,223.34430257925948,223.34430257925948,223.34430257925948,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1042.1014996328101,-1042.1014996328101,-1042.1014996328101,-10405.646827137305,-10405.646827137305,-10405.646827137305,-58.27456437721756,-58.27456437721756,-58.27456437721756,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,295.2020471532326,295.2020471532326,295.2020471532326,178.76694109752634,178.76694109752634,178.76694109752634,-206.91802292921722,-206.91802292921722,-206.91802292921722,-207.03746448299785,-207.03746448299785,-207.03746448299785,37.21734710034544,37.21734710034544,37.21734710034544,11823.332517288167,11823.332517288167,11823.332517288167,0.0,0.0,0.0,30519.858816205306
2018-08-28,25699.715312850632,26578.21870376227,34901.441707417696,25640.04597127093,25759.987718179065,5023.520616459097,5023.520616459097,5023.520616459097,-182.14046855957395,-182.14046855957395,-182.14046855957395,3762.0786980000003,3762.0786980000003,3762.0786980000003,478.9582516713371,478.9582516713371,478.9582516713371,128.9551637906742,128.9551637906742,128.9551637906742,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-984.8062781027576,-984.8062781027576,-984.8062781027576,-10633.737912921313,-10633.737912921313,-10633.737912921313,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,312.41260469486195,312.41260469486195,312.41260469486195,116.32824485494297,116.32824485494297,116.32824485494297,-339.65102533548134,-339.65102533548134,-339.65102533548134,379.4762927231991,379.4762927231991,379.4762927231991,-15.02009389872471,-15.02009389872471,-15.02009389872471,12021.551565088632,12021.551565088632,12021.551565088632,0.0,0.0,0.0,30723.23592930973
2018-08-29,25701.0496933931,26479.93101400448,34828.349088329844,25641.054819293433,25761.898535744,5226.338536693509,5226.338536693509,5226.338536693509,58.29271246090871,58.29271246090871,58.29271246090871,3762.0786980000003,3762.0786980000003,3762.0786980000003,662.8117505700683,662.8117505700683,662.8117505700683,78.65197006502109,78.65197006502109,78.65197006502109,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1130.592688675116,-1130.592688675116,-1130.592688675116,-10883.407008252809,-10883.407008252809,-10883.407008252809,-45.92889534721886,-45.92889534721886,-45.92889534721886,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,272.5733511262753,272.5733511262753,272.5733511262753,74.70244735988737,74.70244735988737,74.70244735988737,-295.4066912000599,-295.4066912000599,-295.4066912000599,635.8562232554327,635.8562232554327,635.8562232554327,-6.709591921599876,-6.709591921599876,-6.709591921599876,12179.59156179593,12179.59156179593,12179.59156179593,0.0,0.0,0.0,30927.38823008661
2018-08-30,25702.384073935573,26407.391264816706,34155.283173549666,25642.063667315946,25763.791398940983,4605.676161026794,4605.676161026794,4605.676161026794,-11.742180931779624,-11.742180931779624,-11.742180931779624,3762.0786980000003,3762.0786980000003,3762.0786980000003,714.6810849391882,714.6810849391882,714.6810849391882,150.7155341101985,150.7155341101985,150.7155341101985,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1248.965353333018,-1248.965353333018,-1248.965353333018,-11134.11310495497,-11134.11310495497,-11134.11310495497,-62.38978738721712,-62.38978738721712,-62.38978738721712,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,269.38621084078846,269.38621084078846,269.38621084078846,95.51534610741518,95.51534610741518,95.51534610741518,-295.4066912000599,-295.4066912000599,-295.4066912000599,230.0507387499589,230.0507387499589,230.0507387499589,41.96620537298819,41.96620537298819,41.96620537298819,12281.944097625637,12281.944097625637,12281.944097625637,0.0,0.0,0.0,30308.060234962366
2018-08-31,25703.71845447804,25948.279650803863,34457.939380200296,25643.07251533845,25765.70869803823,4701.910773130963,4701.910773130963,4701.910773130963,-38.47914877970051,-38.47914877970051,-38.47914877970051,3762.0786980000003,3762.0786980000003,3762.0786980000003,831.9416241326636,831.9416241326636,831.9416241326636,105.21657798755703,105.21657798755703,105.21657798755703,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-1023.3722650630532,-1023.3722650630532,-1023.3722650630532,-11363.537381156122,-11363.537381156122,-11363.537381156122,-31.525614812220397,-31.525614812220397,-31.525614812220397,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,273.5294932119214,273.5294932119214,273.5294932119214,157.95404234999856,157.95404234999856,157.95404234999856,-206.91802292921722,-206.91802292921722,-206.91802292921722,181.27933787488845,181.27933787488845,181.27933787488845,45.52784907747027,45.52784907747027,45.52784907747027,12313.52075934259,12313.52075934259,12313.52075934259,0.0,0.0,0.0,30405.629227609003
2018-09-01,25705.052835020506,24711.37437197756,33019.47815046239,25644.081363360954,25767.580942965124,3115.7478331469824,3115.7478331469824,3115.7478331469824,-125.87311831245682,-125.87311831245682,-125.87311831245682,3762.0786980000003,3762.0786980000003,3762.0786980000003,-910.1171482282263,-910.1171482282263,-910.1171482282263,214.58363400906154,214.58363400906154,214.58363400906154,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,-424.22462672997636,-424.22462672997636,-424.22462672997636,-11548.230864765637,-11548.230864765637,-11548.230864765637,-50.04411835721843,-50.04411835721843,-50.04411835721843,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,286.27805435386927,286.27805435386927,286.27805435386927,137.14114360247075,137.14114360247075,137.14114360247075,-251.16235706463854,-251.16235706463854,-251.16235706463854,-23.743351054906316,-23.743351054906316,-23.743351054906316,58.5872093272378,58.5872093272378,58.5872093272378,12259.985125925732,12259.985125925732,12259.985125925732,0.0,0.0,0.0,28820.80066816749
2018-09-02,25706.387215562972,24094.723797829844,32017.09032981188,25645.090211383456,25769.531119854917,2438.679737724636,2438.679737724636,2438.679737724636,-154.80491187923693,-154.80491187923693,-154.80491187923693,3762.0786980000003,3762.0786980000003,3762.0786980000003,-755.819471808951,-755.819471808951,-755.819471808951,305.01634183046053,305.01634183046053,305.01634183046053,52.104298162572896,52.104298162572896,52.104298162572896,-1218.3426477229289,-1218.3426477229289,-1218.3426477229289,184.55258017573672,184.55258017573672,184.55258017573672,-11664.317754215777,-11664.317754215777,-11664.317754215777,-68.56262190221648,-68.56262190221648,-68.56262190221648,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,302.85118383840125,302.85118383840125,302.85118383840125,137.14114360247075,137.14114360247075,137.14114360247075,-118.42935465837448,-118.42935465837448,-118.42935465837448,-1195.8817770646879,-1195.8817770646879,-1195.8817770646879,20.596343146095887,20.596343146095887,20.596343146095887,12108.067462638315,12108.067462638315,12108.067462638315,0.0,0.0,0.0,28145.06695328761
2018-09-03,25707.721596105443,26583.683195599282,34669.005476671126,25646.099059405966,25771.460920581314,4734.132399032386,4734.132399032386,4734.132399032386,86.22685797366185,86.22685797366185,86.22685797366185,3762.0786980000003,3762.0786980000003,3762.0786980000003,671.8122209036264,671.8122209036264,671.8122209036264,17.60989228557636,17.60989228557636,17.60989228557636,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,349.6550982890617,349.6550982890617,349.6550982890617,-11688.232674084826,-11688.232674084826,-11688.232674084826,-35.64083782221996,-35.64083782221996,-35.64083782221996,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,260.46221804142493,260.46221804142493,260.46221804142493,53.88954861235957,53.88954861235957,53.88954861235957,-206.91802292921722,-206.91802292921722,-206.91802292921722,-207.03746448722154,-207.03746448722154,-207.03746448722154,-30.453883284813603,-30.453883284813603,-30.453883284813603,11845.856520411742,11845.856520411742,11845.856520411742,0.0,0.0,0.0,30441.85399513783
2018-09-04,25709.055976647913,25784.132053020225,34286.750185244884,25647.10790742847,25773.378300991393,4473.776362223456,4473.776362223456,4473.776362223456,16.59102380258434,16.59102380258434,16.59102380258434,3762.0786980000003,3762.0786980000003,3762.0786980000003,493.1536123341612,493.1536123341612,493.1536123341612,32.58780951849563,32.58780951849563,32.58780951849563,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-26.527153187590322,-26.527153187590322,-26.527153187590322,-11597.468535579928,-11597.468535579928,-11597.468535579928,-41.813672337219295,-41.813672337219295,-41.813672337219295,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,227.6346731009096,227.6346731009096,227.6346731009096,12.26375111730398,12.26375111730398,12.26375111730398,-295.4066912000599,-295.4066912000599,-295.4066912000599,379.4762927250204,379.4762927250204,379.4762927250204,14.660270305292427,14.660270305292427,14.660270305292427,11463.06344793179,11463.06344793179,11463.06344793179,0.0,0.0,0.0,30182.83233887137
2018-09-05,25710.39035719038,25472.117214670092,33674.15331095035,25648.116755450978,25775.295681401476,3918.05246397206,3918.05246397206,3918.05246397206,112.36523698916658,112.36523698916658,112.36523698916658,3762.0786980000003,3762.0786980000003,3762.0786980000003,477.8468377210558,477.8468377210558,477.8468377210558,-62.083931482031446,-62.083931482031446,-62.083931482031446,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-537.6718987330532,-537.6718987330532,-537.6718987330532,-11371.31089130905,-11371.31089130905,-11371.31089130905,-27.410391802220833,-27.410391802220833,-27.410391802220833,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,211.69897167347486,211.69897167347486,211.69897167347486,-8.549147630223818,-8.549147630223818,-8.549147630223818,-295.4066912000599,-295.4066912000599,-295.4066912000599,635.8562232547472,635.8562232547472,635.8562232547472,20.596343146095887,20.596343146095887,20.596343146095887,10951.25349503836,10951.25349503836,10951.25349503836,0.0,0.0,0.0,29628.44282116244
2018-09-06,25711.724737732846,24933.274165879768,33192.42421124379,25649.125603473483,25777.21208464696,3165.885335242547,3165.885335242547,3165.885335242547,178.60906777655265,178.60906777655265,178.60906777655265,3762.0786980000003,3762.0786980000003,3762.0786980000003,461.52318857626153,461.52318857626153,461.52318857626153,-41.73657222221668,-41.73657222221668,-41.73657222221668,52.104298162572896,52.104298162572896,52.104298162572896,487.92139609047746,487.92139609047746,487.92139609047746,-600.2744415748051,-600.2744415748051,-600.2744415748051,-10991.53475920756,-10991.53475920756,-10991.53475920756,9.626615287775238,9.626615287775238,9.626615287775238,-29.24794627402431,-29.24794627402431,-29.24794627402431,15.858700047828503,15.858700047828503,15.858700047828503,197.35684038878372,197.35684038878372,197.35684038878372,-8.549147630223818,-8.549147630223818,-8.549147630223818,-428.1396936063241,-428.1396936063241,-428.1396936063241,230.0507387503276,230.0507387503276,230.0507387503276,27.71963055505995,27.71963055505995,27.71963055505995,10304.041910698323,10304.041910698323,10304.041910698323,0.0,0.0,0.0,28877.610072975393
